PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000127463.13.wgt.RDat	ENSG00000127463.13	1	19251537	19251538	0.1749	rs1266444	  2.754	rs2273046	 0.113739	 -5.95	-0.2763	506	 12	enet	0.12	1.6e-08	  0.97844	3.28e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000053372.4.wgt.RDat	ENSG00000053372.4	1	19251552	19251553	0.1913	rs1266444	  2.754	rs10917240	 0.053502	 -5.35	-2.1209	506	 37	enet	0.095	5.8e-07	  0.89605	3.70e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000211454.13.wgt.RDat	ENSG00000211454.13	1	19274193	19274194	0.3818	rs1266438	 -3.344	rs12133034	 0.331713	 -9.19	-0.9369	501	 18	enet	0.35	8.3e-25	  0.86491	3.87e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000162482.4.wgt.RDat	ENSG00000162482.4	1	19289249	19289250	0.2113	rs6426826	  3.415	rs12133034	 0.262836	 -8.20	-0.9369	495	495	susie	0.27	2.4e-18	  0.93694	3.49e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000053371.12.wgt.RDat	ENSG00000053371.12	1	19312145	19312146	0.1094	rs6426826	  3.415	rs12133034	 0.001788	 -4.24	-0.9369	488	 20	enet	0.042	8e-04	  1.73143	8.34e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000040487.12.wgt.RDat	ENSG00000040487.12	1	19312325	19312326	0.1528	rs6426826	  3.415	rs12133034	 0.063939	 -4.68	-0.9369	488	  1	top1	0.064	4e-05	  0.93694	3.49e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000178828.6.wgt.RDat	ENSG00000178828.6	1	19815277	19815278	0.3695	rs6426826	  3.415	rs10917542	-0.000271	  3.68	 0.8070	559	559	susie	0.079	5.3e-06	 -0.16099	8.72e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000169914.5.wgt.RDat	ENSG00000169914.5	1	19882512	19882513	0.2188	rs10916780	 -3.864	rs10916668	 0.131123	  6.18	 0.1840	543	  5	lasso	0.15	2e-10	  0.62526	5.32e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000158825.5.wgt.RDat	ENSG00000158825.5	1	20588947	20588948	0.2024	rs10916786	 -4.846	rs10916825	 0.154292	 -6.17	 2.2576	487	  1	top1	0.15	1.3e-10	 -2.25758	2.40e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000158828.7.wgt.RDat	ENSG00000158828.7	1	20633454	20633455	0.2965	rs10916786	 -4.846	rs2070658	 0.074552	  5.13	-2.8247	472	  1	top1	0.075	9.4e-06	 -2.82474	4.73e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000117242.7.wgt.RDat	ENSG00000117242.7	1	20651765	20651766	0.2685	rs10916786	 -4.846	rs607254	 0.162715	  6.40	 0.0455	465	 28	enet	0.21	4.3e-14	  0.51662	6.05e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000075151.20.wgt.RDat	ENSG00000075151.20	1	21176887	21176888	0.0511	rs2745251	  2.926	rs12137408	 0.045747	 -3.83	-0.5938	370	  1	top1	0.046	0.00046	  0.59375	5.53e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000227001.3.wgt.RDat	ENSG00000227001.3	1	21427966	21427967	0.5602	rs4654991	  3.277	rs4654947	 0.292817	 -8.73	-0.2667	379	  3	lasso	0.34	2.2e-23	 -0.09202	9.27e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000142794.18.wgt.RDat	ENSG00000142794.18	1	21440127	21440128	0.5358	rs4654991	  3.277	rs4654947	 0.377863	  9.87	-0.2667	382	 26	enet	0.41	2.6e-29	  0.14580	8.84e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000090686.15.wgt.RDat	ENSG00000090686.15	1	21783605	21783606	0.2379	rs4654991	  3.277	rs333172	 0.094231	 -5.73	 1.3028	495	495	susie	0.1	1.5e-07	 -1.60839	1.08e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000283234.1.wgt.RDat	ENSG00000283234.1	1	21956870	21956871	0.2128	rs4654991	  3.277	rs16826074	 0.081324	  4.86	-0.6311	526	526	susie	0.084	2.7e-06	 -0.79149	4.29e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000219073.7.wgt.RDat	ENSG00000219073.7	1	21977020	21977021	0.2583	rs4654991	  3.277	rs12049408	 0.084763	  5.75	-1.2687	532	 41	enet	0.11	1.3e-07	 -1.79145	7.32e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000273610.1.wgt.RDat	ENSG00000273610.1	1	21987480	21987481	0.1885	rs4654991	  3.277	rs9187	 0.132871	  6.10	 0.7733	533	533	susie	0.13	2.7e-09	  0.62261	5.34e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000142789.19.wgt.RDat	ENSG00000142789.19	1	22001655	22001656	0.3972	rs4654991	  3.277	rs12405048	 0.173703	  6.66	-0.5789	530	 10	lasso	0.25	1.2e-16	 -0.34657	7.29e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000278124.1.wgt.RDat	ENSG00000278124.1	1	22010649	22010650	0.2057	rs4654991	  3.277	rs7520526	 0.062396	 -5.10	-1.7647	529	  1	top1	0.062	4.9e-05	  1.76471	7.76e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000218510.6.wgt.RDat	ENSG00000218510.6	1	22024530	22024531	0.4567	rs4654991	  3.277	rs1063117	 0.142520	 -6.61	-0.4937	521	521	susie	0.36	1.4e-25	  1.90027	5.74e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000228397.2.wgt.RDat	ENSG00000228397.2	1	22025482	22025483	0.2141	rs4654991	  3.277	rs7520656	 0.112722	  6.68	 1.3605	519	519	susie	0.19	3.7e-13	  1.56960	1.17e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000125945.14.wgt.RDat	ENSG00000125945.14	1	23368385	23368386	0.5290	rs17489856	  3.722	rs3795308	 0.445314	 10.37	 1.2381	310	  1	top1	0.45	6.7e-33	  1.23810	2.16e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000249087.6.wgt.RDat	ENSG00000249087.6	1	23368996	23368997	0.6547	rs17489856	  3.722	rs3795308	 0.422245	 10.14	 1.2381	310	  1	top1	0.42	9.3e-31	  1.23810	2.16e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000088280.18.wgt.RDat	ENSG00000088280.18	1	23484567	23484568	0.1643	rs17489856	  3.722	rs1555024	 0.030884	 -4.62	 0.0725	296	 39	enet	0.05	0.00025	  0.51900	6.04e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000179163.11.wgt.RDat	ENSG00000179163.11	1	23868293	23868294	0.4074	rs6691722	 -3.154	rs550850	 0.123315	  6.12	 0.7759	371	 25	enet	0.16	3.4e-11	  1.25634	2.09e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000185436.11.wgt.RDat	ENSG00000185436.11	1	24187958	24187959	0.1369	rs6691722	 -3.154	rs4489498	 0.014445	  3.92	-0.7158	397	 12	enet	0.044	0.00062	  0.21090	8.33e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000001460.17.wgt.RDat	ENSG00000001460.17	1	24416933	24416934	0.2185	rs6691722	 -3.154	rs520206	 0.031688	 -4.61	-0.3784	417	417	susie	0.082	3.6e-06	 -0.25199	8.01e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000184454.6.wgt.RDat	ENSG00000184454.6	1	24556110	24556111	0.2963	rs6691722	 -3.154	rs6424101	 0.225157	 -7.51	-1.8594	509	  1	top1	0.23	2.9e-15	  1.85938	6.30e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000169504.14.wgt.RDat	ENSG00000169504.14	1	24745356	24745357	0.2790	rs6691722	 -3.154	rs7412132	 0.201416	 -7.37	-2.1642	465	  1	top1	0.2	1.2e-13	  2.16418	3.05e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000261349.1.wgt.RDat	ENSG00000261349.1	1	25267135	25267136	0.6269	rs1293259	  3.056	rs3091242	 0.283372	  8.35	-1.4615	350	350	susie	0.51	1.3e-39	  0.65655	5.11e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000187010.19.wgt.RDat	ENSG00000187010.19	1	25272392	25272393	0.6613	rs1293259	  3.056	rs666686	 0.343430	  9.45	-1.4375	351	351	susie	0.57	4.3e-46	  0.60507	5.45e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183726.10.wgt.RDat	ENSG00000183726.10	1	25338213	25338214	0.1462	rs1293259	  3.056	rs4649084	 0.000408	 -3.55	-1.5454	376	 36	enet	0.03	0.0038	  0.85324	3.94e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000188672.17.wgt.RDat	ENSG00000188672.17	1	25430191	25430192	0.3602	rs1293259	  3.056	rs1053438	 0.392876	 -9.90	-1.6508	375	  1	top1	0.39	3.8e-28	  1.65079	9.88e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000157978.11.wgt.RDat	ENSG00000157978.11	1	25543579	25543580	0.3003	rs1938405	 -4.076	rs6687605	 0.227940	  7.48	-0.7231	338	  1	top1	0.23	1.9e-15	 -0.72308	4.70e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000228172.5.wgt.RDat	ENSG00000228172.5	1	25820760	25820761	0.1421	rs3008226	 -4.941	rs807057	 0.056443	 -5.36	-1.3538	373	373	susie	0.09	1.1e-06	  1.11535	2.65e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000158008.9.wgt.RDat	ENSG00000158008.9	1	26019883	26019884	0.1442	rs3008226	 -4.941	rs12074420	 0.025413	  4.52	-3.7875	442	442	susie	0.062	4.8e-05	 -4.20703	2.59e-05
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000158022.6.wgt.RDat	ENSG00000158022.6	1	26068435	26068436	0.1725	rs3008226	 -4.941	rs12088601	 0.265861	  8.32	-4.5647	449	449	susie	0.27	2.6e-18	 -4.57135	4.85e-06
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000142675.17.wgt.RDat	ENSG00000142675.17	1	26177402	26177403	0.1422	rs3008226	 -4.941	rs2783680	 0.033937	 -4.20	-2.6154	437	  1	top1	0.034	0.0023	  2.61538	8.91e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000169442.8.wgt.RDat	ENSG00000169442.8	1	26317956	26317957	0.0840	rs3008226	 -4.941	rs3795684	-0.000209	 -3.62	 3.4189	393	 10	lasso	0.028	0.0054	 -3.90143	9.56e-05
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000060642.10.wgt.RDat	ENSG00000060642.10	1	26787471	26787472	0.0998	rs17163904	  4.552	rs12746810	 0.108438	 -5.67	 2.7054	290	290	susie	0.11	8.5e-08	 -2.97025	2.98e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000090273.13.wgt.RDat	ENSG00000090273.13	1	26902281	26902282	0.1426	rs17163904	  4.552	rs17262006	 0.003080	 -3.36	 1.3248	254	254	susie	0.034	0.0022	 -1.80031	7.18e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000090020.10.wgt.RDat	ENSG00000090020.10	1	27166980	27166981	0.0960	rs4266911	 -3.307	rs4466675	 0.039706	 -4.51	 2.6462	236	  3	lasso	0.05	0.00027	 -2.34249	1.92e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000186501.14.wgt.RDat	ENSG00000186501.14	1	27322144	27322145	0.0957	rs4266911	 -3.307	rs7521203	 0.040686	  4.61	-0.2353	234	  1	top1	0.041	0.00092	 -0.23529	8.14e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000142733.14.wgt.RDat	ENSG00000142733.14	1	27366891	27366892	0.1489	rs4266911	 -3.307	rs4373782	 0.014603	 -4.62	-0.5714	229	 38	enet	0.037	0.0015	 -1.69825	8.95e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000117748.9.wgt.RDat	ENSG00000117748.9	1	27914745	27914746	0.1774	rs11587757	 -3.765	rs17257252	 0.092740	  5.67	-1.0667	255	255	susie	0.096	5.2e-07	 -0.78650	4.32e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000130768.14.wgt.RDat	ENSG00000130768.14	1	27934992	27934993	0.3995	rs11587757	 -3.765	rs1010082	 0.281492	 -8.55	 1.1231	248	  6	lasso	0.3	1.3e-20	 -0.82836	4.07e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000158156.7.wgt.RDat	ENSG00000158156.7	1	27959461	27959462	0.1356	rs11587757	 -3.765	rs10902682	 0.053072	 -5.49	 0.4328	248	  6	enet	0.091	1e-06	 -0.44353	6.57e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000158161.15.wgt.RDat	ENSG00000158161.15	1	28088695	28088696	0.1250	rs2853734	 -4.016	rs12144891	 0.028200	  4.32	-1.6197	254	254	susie	0.041	0.00087	 -1.55743	1.19e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000116353.15.wgt.RDat	ENSG00000116353.15	1	29230941	29230942	0.1276	rs4654320	 -4.600	rs17262440	 0.074523	 -4.51	 0.1611	444	  1	top1	0.075	9.4e-06	 -0.16107	8.72e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000162512.15.wgt.RDat	ENSG00000162512.15	1	30908760	30908761	0.1979	rs10158813	 -4.627	rs3862889	 0.006344	  4.60	-1.3421	498	 16	enet	0.012	0.049	 -2.34545	1.90e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000168528.11.wgt.RDat	ENSG00000168528.11	1	31409564	31409565	0.1582	rs11578792	 -4.505	rs6425766	 0.040148	 -4.01	 1.5156	381	  1	top1	0.04	0.00099	 -1.51562	1.30e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000162517.12.wgt.RDat	ENSG00000162517.12	1	31644895	31644896	0.0863	rs4949459	 -3.538	rs7524405	 0.060398	 -4.36	-2.2537	351	351	susie	0.067	2.7e-05	  2.72428	6.44e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000121753.12.wgt.RDat	ENSG00000121753.12	1	31764892	31764893	0.1786	rs4949459	 -3.538	rs636503	-0.004012	  3.78	-0.7528	338	  5	lasso	0.0099	0.066	 -1.64947	9.91e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000121775.17.wgt.RDat	ENSG00000121775.17	1	32072030	32072031	0.0686	rs4949459	 -3.538	rs4317856	 0.013686	 -3.74	 0.2923	246	  1	top1	0.014	0.038	 -0.29231	7.70e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000162526.6.wgt.RDat	ENSG00000162526.6	1	32351520	32351521	0.1423	rs2787120	 -3.726	rs2273376	 0.040716	  4.68	 0.6378	199	 24	enet	0.046	0.00045	  0.51137	6.09e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000225828.1.wgt.RDat	ENSG00000225828.1	1	32362195	32362196	0.1858	rs2787120	 -3.726	rs16834897	 0.000352	 -4.51	 1.2943	204	 12	lasso	0.033	0.0027	 -0.43715	6.62e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000278997.1.wgt.RDat	ENSG00000278997.1	1	33143229	33143230	0.1065	rs1284373	 -3.734	rs17542433	 0.071002	 -4.31	-1.0989	372	  1	top1	0.071	1.5e-05	  1.09890	2.72e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000225313.5.wgt.RDat	ENSG00000225313.5	1	33313323	33313324	0.0796	rs1284373	 -3.734	rs1874790	 0.009127	  4.10	 0.6806	428	 16	enet	0.027	0.0057	 -0.16035	8.73e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000163866.8.wgt.RDat	ENSG00000163866.8	1	34859815	34859816	0.1938	rs2093880	  2.858	rs11264125	 0.048416	  4.64	-0.2632	347	 46	enet	0.091	9.7e-07	 -0.40661	6.84e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000134698.10.wgt.RDat	ENSG00000134698.10	1	35808171	35808172	0.1963	rs17439943	 -3.398	rs11263830	 0.082294	 -5.49	 0.1441	249	249	susie	0.13	4.6e-09	 -0.93804	3.48e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000092847.11.wgt.RDat	ENSG00000092847.11	1	35869807	35869808	0.0511	rs11583322	  4.104	rs408986	 0.053537	  4.61	-0.4386	259	259	susie	0.063	4.8e-05	 -0.10297	9.18e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000116883.8.wgt.RDat	ENSG00000116883.8	1	36323733	36323734	0.2664	rs11583322	  4.104	rs12116935	 0.114266	  5.48	 3.7727	356	 22	enet	0.13	4.8e-09	  3.97617	7.00e-05
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000116885.18.wgt.RDat	ENSG00000116885.18	1	36450450	36450451	0.1560	rs11583322	  4.104	rs7542594	 0.022801	 -4.14	-1.8784	373	373	susie	0.029	0.0043	  1.51785	1.29e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000233621.1.wgt.RDat	ENSG00000233621.1	1	37474410	37474411	0.4048	rs3765424	  2.970	rs1395718	 0.168612	 -7.36	-0.3000	438	 31	enet	0.28	7.8e-19	  0.20404	8.38e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000163875.15.wgt.RDat	ENSG00000163875.15	1	37514773	37514774	0.2357	rs3765424	  2.970	rs7514254	 0.128101	 -5.78	 0.8504	450	  1	top1	0.13	5.6e-09	 -0.85039	3.95e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000163879.10.wgt.RDat	ENSG00000163879.10	1	37556918	37556919	0.3395	rs3765424	  2.970	rs7544462	 0.170510	 -6.50	 0.6724	451	451	susie	0.19	5.9e-13	 -0.56953	5.69e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000116922.14.wgt.RDat	ENSG00000116922.14	1	37692248	37692249	0.2892	rs6659871	  2.582	rs510208	 0.269976	  8.14	-1.0822	449	  1	top1	0.27	2e-18	 -1.08219	2.79e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000204084.12.wgt.RDat	ENSG00000204084.12	1	37947056	37947057	0.5087	rs898979	 -3.074	rs2306627	 0.401676	  9.90	 0.2714	458	  4	lasso	0.42	2.2e-30	  0.33750	7.36e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183431.11.wgt.RDat	ENSG00000183431.11	1	37990920	37990921	0.2336	rs898979	 -3.074	rs28435150	 0.178934	  7.07	 0.6769	466	466	susie	0.18	2.7e-12	  0.55493	5.79e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183386.9.wgt.RDat	ENSG00000183386.9	1	38005605	38005606	0.3599	rs898979	 -3.074	rs12044531	 0.218611	 -8.09	-0.7460	462	  4	lasso	0.32	1.9e-22	  1.15380	2.49e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000174574.15.wgt.RDat	ENSG00000174574.15	1	38991222	38991223	0.2345	rs3754346	 10.460	rs3901310	 0.082049	  5.07	 2.4308	390	  1	top1	0.082	3.4e-06	  2.43077	1.51e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000168653.10.wgt.RDat	ENSG00000168653.10	1	39026317	39026318	0.6084	rs3754346	 10.460	rs3768324	 0.432544	-10.31	-0.5362	394	  1	top1	0.43	1e-31	  0.53623	5.92e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000127603.23.wgt.RDat	ENSG00000127603.23	1	39081315	39081316	0.0993	rs3754346	 10.460	rs3116387	-0.003695	  3.47	 8.8116	390	390	susie	0.019	0.017	  7.43386	1.05e-13
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183682.7.wgt.RDat	ENSG00000183682.7	1	39491645	39491646	0.1058	rs3754346	 10.460	rs1889830	 0.020726	  3.89	 9.4306	369	369	susie	0.024	0.0092	  7.39824	1.38e-13
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000182109.7.wgt.RDat	ENSG00000182109.7	1	39546186	39546187	0.4028	rs3754346	 10.460	rs12134412	 0.106957	 -5.30	-4.1000	373	  6	lasso	0.2	1.1e-13	  4.93823	7.88e-07
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000228060.1.wgt.RDat	ENSG00000228060.1	1	39570479	39570480	0.1526	rs3754346	 10.460	rs4660293	 0.090064	 -5.92	10.0135	379	 13	enet	0.11	5.4e-08	-10.31691	5.91e-25
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000116983.12.wgt.RDat	ENSG00000116983.12	1	39691688	39691689	0.3436	rs3754346	 10.460	rs704771	 0.155261	  6.78	-2.6782	380	  4	lasso	0.17	2.3e-11	 -2.80201	5.08e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000084072.16.wgt.RDat	ENSG00000084072.16	1	39692181	39692182	0.7754	rs3754346	 10.460	rs12074147	 0.666769	 12.75	-0.5522	380	380	susie	0.7	2.7e-65	 -0.49821	6.18e-01
