PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.LAPTM5.wgt.RDat	LAPTM5	1	31205316	31230667	0.09372	rs10158813	 -4.63	rs3795438	 0.036437	  7.93	-0.12329	537	  5	lasso	0.085	1.9e-26	 0.2851	7.76e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PUM1.wgt.RDat	PUM1	1	31404353	31538838	0.02908	rs10158813	 -4.63	rs12088720	 0.015573	  4.74	 2.06122	539	  1	top1	0.016	5.1e-06	 2.0612	3.93e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SNRNP40.wgt.RDat	SNRNP40	1	31732417	31769662	0.03070	rs10158813	 -4.63	rs10914328	 0.010428	 -5.52	-0.07692	417	  5	lasso	0.019	5.8e-07	-0.1317	8.95e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PEF1.wgt.RDat	PEF1	1	32095463	32110497	0.04970	rs4949459	 -3.54	rs10914462	 0.022511	 -6.60	-2.51515	346	346	blup	0.034	2.8e-11	 2.0190	4.35e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SPOCD1.wgt.RDat	SPOCD1	1	32256023	32281652	0.04059	rs4949459	 -3.54	rs751137	 0.037405	  7.22	 0.04348	317	  1	top1	0.037	2.5e-12	 0.0435	9.65e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.KPNA6.wgt.RDat	KPNA6	1	32573639	32642169	0.03485	rs4949459	 -3.54	rs3738001	 0.032241	  6.89	 0.43902	236	236	bslmm	0.035	1.1e-11	 0.3240	7.46e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.IQCC.wgt.RDat	IQCC	1	32671236	32674288	0.01771	rs4295917	 -3.16	rs669538	 0.010961	 -3.91	-0.31429	197	  1	top1	0.011	0.00011	 0.3143	7.53e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.YARS.wgt.RDat	YARS	1	33240840	33283754	0.05960	rs1284373	 -3.73	rs12760548	 0.007240	 -4.33	 1.98980	249	249	bslmm	0.017	1.4e-06	 0.3614	7.18e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.S100PBP.wgt.RDat	S100PBP	1	33282368	33324476	0.07846	NA	    NA	NA	       NA	    NA	      NA	  0	  0	lasso	0.095	2e-29	     NA	      NA
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AK2.wgt.RDat	AK2	1	33473585	33546597	0.30748	rs1284373	 -3.73	rs16835131	 0.040081	 -7.26	 1.34483	367	 64	enet	0.1	6.8e-32	-0.1950	8.45e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZNF362.wgt.RDat	ZNF362	1	33722146	33766320	0.10822	rs1284373	 -3.73	rs6425813	 0.110948	-11.97	 1.43478	428	 37	enet	0.12	1.3e-36	-0.2461	8.06e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZMYM1.wgt.RDat	ZMYM1	1	35525387	35581460	0.07652	rs2093880	  2.86	rs12048974	 0.080714	 10.20	-1.56349	247	  1	top1	0.081	4.3e-25	-1.5635	1.18e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.KIAA0319L.wgt.RDat	KIAA0319L	1	35899091	36023551	0.17068	rs12568660	 -2.86	rs11264112	 0.000292	 -3.18	 2.00866	215	 35	enet	0.051	2.8e-16	-0.0396	9.68e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PSMB2.wgt.RDat	PSMB2	1	36067185	36107445	0.38597	rs12075713	  2.72	rs2971400	 0.058153	 -9.48	-1.03008	218	 31	enet	0.17	4e-52	-0.8135	4.16e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TRAPPC3.wgt.RDat	TRAPPC3	1	36602173	36615098	0.06779	rs11583322	  4.10	rs4653178	 0.008253	 -4.39	-1.08000	308	308	bslmm	0.041	2.1e-13	 0.7608	4.47e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MAP7D1.wgt.RDat	MAP7D1	1	36621180	36646450	0.04012	rs11583322	  4.10	rs272827	 0.033228	  6.89	-1.57971	319	  1	top1	0.033	4e-11	-1.5797	1.14e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SNIP1.wgt.RDat	SNIP1	1	38000050	38019903	0.16586	rs6659871	  2.58	rs11586828	 0.114509	-12.09	 0.75652	438	438	bslmm	0.17	1.6e-54	-0.4746	6.35e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GNL2.wgt.RDat	GNL2	1	38032417	38061536	0.05950	rs6659871	  2.58	rs4652958	 0.059243	  9.41	-0.45312	445	 12	lasso	0.065	2e-20	-0.5482	5.84e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.YRDC.wgt.RDat	YRDC	1	38268616	38273857	0.04775	rs898979	 -3.07	rs2306627	 0.019543	 -6.36	 0.27143	445	  7	lasso	0.024	2.4e-08	-0.0638	9.49e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.INPP5B.wgt.RDat	INPP5B	1	38326369	38412729	0.24641	rs898979	 -3.07	rs4585948	 0.299491	-19.48	-0.27692	486	 18	enet	0.31	6.1e-105	 0.6430	5.20e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SF3A3.wgt.RDat	SF3A3	1	38422647	38456593	0.49610	rs898979	 -3.07	rs4072980	 0.286482	 19.37	 0.90909	465	 44	enet	0.44	3.2e-162	 1.4335	1.52e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FHL3.wgt.RDat	FHL3	1	38462442	38471278	0.68885	rs898979	 -3.07	rs4634868	 0.485992	 24.78	 1.19753	451	 33	enet	0.58	8.2e-237	 1.3751	1.69e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.UTP11L.wgt.RDat	UTP11L	1	38474930	38490496	0.08931	rs898979	 -3.07	rs12044531	 0.052280	 -8.30	-0.74603	446	  6	lasso	0.066	8.6e-21	 0.1056	9.16e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AKIRIN1.wgt.RDat	AKIRIN1	1	39456895	39471731	0.21863	rs3754346	 10.46	rs11205525	 0.144882	 13.65	 2.50769	357	 44	enet	0.26	3e-83	 0.5254	5.99e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NDUFS5.wgt.RDat	NDUFS5	1	39491990	39500308	0.38604	rs3754346	 10.46	rs11205525	 0.257075	 18.05	 2.50769	360	 16	lasso	0.37	2.2e-128	 1.4218	1.55e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PABPC4.wgt.RDat	PABPC4	1	40026488	40042462	0.04408	rs3754346	 10.46	rs4660293	 0.031025	 -6.37	10.01350	360	 44	enet	0.034	3.2e-11	-9.1370	6.42e-20
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PPIE.wgt.RDat	PPIE	1	40157854	40229586	0.35562	rs3754346	 10.46	rs7547787	 0.254543	 17.97	-0.37879	383	383	bslmm	0.27	8.4e-87	-0.1422	8.87e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TRIT1.wgt.RDat	TRIT1	1	40306723	40349183	0.26095	rs3754346	 10.46	rs12123609	 0.117794	-12.34	-0.21905	379	  6	lasso	0.22	4.1e-70	 1.1184	2.63e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PPT1.wgt.RDat	PPT1	1	40538379	40563375	0.63072	rs12037222	  9.77	rs4660383	 0.435715	-23.48	 0.92233	408	 43	enet	0.58	8.5e-241	-0.3588	7.20e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZMPSTE24.wgt.RDat	ZMPSTE24	1	40723779	40759856	0.04477	rs10489432	 -2.71	rs10489431	 0.003920	 -4.28	-2.66406	414	 27	enet	0.026	6.7e-09	 0.8803	3.79e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RIMS3.wgt.RDat	RIMS3	1	41086351	41131329	0.16883	rs10489432	 -2.71	rs12562229	 0.126000	 12.67	 0.54795	416	416	bslmm	0.14	4.6e-45	 0.1995	8.42e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NFYC.wgt.RDat	NFYC	1	41157320	41237275	0.03756	rs10489432	 -2.71	rs4660456	 0.020935	 -6.58	 0.76623	429	429	blup	0.029	6.8e-10	-0.4421	6.58e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CITED4.wgt.RDat	CITED4	1	41326729	41328018	0.44095	rs4609415	 -2.94	rs4660481	 0.263534	 18.29	 0.61386	406	 10	lasso	0.3	5.2e-99	 0.5890	5.56e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZMYND12.wgt.RDat	ZMYND12	1	42896000	42921938	0.01949	rs17369290	  3.26	rs11210643	 0.015194	 -4.72	-0.72043	347	  1	top1	0.015	6.6e-06	 0.7204	4.71e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PPIH.wgt.RDat	PPIH	1	43124096	43142429	0.01178	rs17369290	  3.26	rs12410860	 0.009635	  4.62	-0.96875	363	  2	lasso	0.012	6.8e-05	-0.9397	3.47e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.YBX1.wgt.RDat	YBX1	1	43148098	43168020	0.03764	rs17369290	  3.26	rs3768025	 0.018908	  5.24	-0.07353	364	364	bslmm	0.019	5.2e-07	 0.4401	6.60e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.LEPRE1.wgt.RDat	LEPRE1	1	43212006	43232755	0.01843	rs17369290	  3.26	rs11590362	 0.008746	  4.43	 0.06838	394	 15	enet	0.016	2.9e-06	-0.4387	6.61e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CCDC23.wgt.RDat	CCDC23	1	43272723	43282954	0.62001	rs17369290	  3.26	rs323719	 0.728133	 30.33	 0.54286	407	407	blup	0.73	0	 0.0792	9.37e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.EBNA1BP2.wgt.RDat	EBNA1BP2	1	43629846	43736607	0.08346	rs12039931	  2.50	rs1494904	 0.072399	  9.93	-1.40278	461	  9	lasso	0.074	3.8e-23	-0.8184	4.13e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ST3GAL3.wgt.RDat	ST3GAL3	1	44171495	44396831	0.02234	rs4660794	 -3.18	rs12760274	 0.016677	  5.83	-0.23529	508	  4	lasso	0.025	9.4e-09	-1.2024	2.29e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ATP6V0B.wgt.RDat	ATP6V0B	1	44440159	44443967	0.40510	rs4660794	 -3.18	rs4660761	 0.039979	  7.75	-0.74118	409	409	bslmm	0.13	9.2e-39	-0.5656	5.72e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CCDC24.wgt.RDat	CCDC24	1	44457031	44462200	0.35909	rs4660794	 -3.18	rs12403036	 0.433247	 23.40	 0.00000	409	  7	lasso	0.44	6.5e-160	 0.0056	9.96e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RNF220.wgt.RDat	RNF220	1	44870866	45117396	0.04652	rs4660794	 -3.18	rs2822	 0.024690	  5.84	 1.04348	476	  6	lasso	0.029	5.3e-10	 1.1734	2.41e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RPS8.wgt.RDat	RPS8	1	45240923	45244451	0.05147	rs4660794	 -3.18	rs6676749	 0.018875	 -6.83	-0.20930	347	347	blup	0.036	5.1e-12	 0.2028	8.39e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZSWIM5.wgt.RDat	ZSWIM5	1	45482071	45771881	0.03434	rs7540578	 -4.31	rs2997465	 0.021834	 -5.41	 0.87324	416	  1	top1	0.022	7.9e-08	-0.8732	3.83e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PRDX1.wgt.RDat	PRDX1	1	45976708	45988719	0.16337	rs7540578	 -4.31	rs882803	 0.057249	 10.30	 0.13433	288	  6	lasso	0.11	4.8e-35	 0.8478	3.97e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AKR1A1.wgt.RDat	AKR1A1	1	46016215	46035721	0.04122	rs7540578	 -4.31	rs2229540	 0.015049	  5.37	-0.44361	292	292	bslmm	0.015	6.7e-06	 0.8434	3.99e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CCDC17.wgt.RDat	CCDC17	1	46085716	46089729	0.03637	rs7540578	 -4.31	rs1547924	 0.021199	 -5.83	-3.57143	288	  8	lasso	0.022	6.8e-08	 3.9967	6.42e-05
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TMEM69.wgt.RDat	TMEM69	1	46152886	46160115	0.02147	rs7540578	 -4.31	rs12732188	 0.007488	  4.23	 1.17241	294	294	bslmm	0.01	0.00021	 1.9434	5.20e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.IPP.wgt.RDat	IPP	1	46159996	46216322	0.09709	rs7540578	 -4.31	rs4439382	 0.114093	-12.27	-3.81429	304	 15	lasso	0.12	4.6e-36	 3.6619	2.50e-04
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.POMGNT1.wgt.RDat	POMGNT1	1	46654354	46685977	0.12089	rs7540578	 -4.31	rs28364741	 0.061733	 -9.00	 0.65517	352	  7	lasso	0.075	1.9e-23	-1.0625	2.88e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NSUN4.wgt.RDat	NSUN4	1	46805849	46830824	0.21475	rs946524	 -4.10	rs17357621	 0.369407	 21.70	 1.02857	365	 15	lasso	0.37	4.3e-129	 1.1318	2.58e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FAAH.wgt.RDat	FAAH	1	46859937	46879520	0.11468	rs946524	 -4.10	rs17361749	 0.083810	 11.75	 1.24286	345	 21	enet	0.13	5.4e-41	 1.2230	2.21e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MKNK1.wgt.RDat	MKNK1	1	47023090	47082515	0.27325	rs785484	 -3.87	rs3766236	 0.262462	 18.24	-1.62500	357	  1	top1	0.26	1.2e-85	-1.6250	1.04e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ATPAF1.wgt.RDat	ATPAF1	1	47098409	47139539	0.01158	rs785475	 -3.34	rs1440491	 0.004786	 -4.16	-1.63514	362	  1	top1	0.0048	0.0079	 1.6351	1.02e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PDZK1IP1.wgt.RDat	PDZK1IP1	1	47649265	47656716	0.48797	rs2250495	  3.48	rs2248907	 0.294901	-19.31	 0.63415	403	403	bslmm	0.31	3e-102	-0.4637	6.43e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TAL1.wgt.RDat	TAL1	1	47681962	47697892	0.02687	rs2250495	  3.48	rs6700838	 0.018269	 -5.52	 3.23077	402	  1	top1	0.018	8.5e-07	-3.2308	1.23e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CMPK1.wgt.RDat	CMPK1	1	47799469	47844511	0.11903	rs2250495	  3.48	rs1044457	 0.112323	-12.09	 0.84375	439	439	bslmm	0.13	2.2e-39	 0.2257	8.21e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SPATA6.wgt.RDat	SPATA6	1	48761044	48937845	0.04391	rs12086219	 -3.49	rs12408979	 0.009339	 -5.01	-0.26126	544	544	bslmm	0.023	3.7e-08	-0.8120	4.17e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.EPS15.wgt.RDat	EPS15	1	51819935	51985000	0.06269	rs12095997	 -6.00	rs12070243	 0.045195	  7.86	 0.52632	217	 38	enet	0.052	1.9e-16	-0.9790	3.28e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NRD1.wgt.RDat	NRD1	1	52254863	52344477	0.21813	rs17393593	  3.90	rs2747525	 0.135896	-13.25	-0.56061	207	 10	lasso	0.17	5.1e-53	 1.5927	1.11e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TXNDC12.wgt.RDat	TXNDC12	1	52485803	52521843	0.17342	rs12139552	 -2.95	rs6686632	 0.076487	 -9.92	 0.24603	194	  1	top1	0.076	7.9e-24	-0.2460	8.06e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CC2D1B.wgt.RDat	CC2D1B	1	52811395	52831865	0.44927	rs6588431	 -2.97	rs7513934	 0.360159	-21.35	-1.76562	246	 13	enet	0.37	3.1e-130	 1.5342	1.25e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PRPF38A.wgt.RDat	PRPF38A	1	52870236	52886511	0.03159	rs6588431	 -2.97	rs4272565	 0.018586	  5.92	-1.00769	246	  1	top1	0.019	6.9e-07	-1.0077	3.14e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZCCHC11.wgt.RDat	ZCCHC11	1	52873954	53019159	0.01069	rs6588431	 -2.97	rs1047619	 0.006352	  4.79	-2.00704	288	  1	top1	0.0064	0.0027	-2.0070	4.47e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GPX7.wgt.RDat	GPX7	1	53068044	53074723	0.58957	rs6588431	 -2.97	rs1493365	 0.222338	 16.78	-2.10127	295	 86	enet	0.44	4.5e-159	-2.1145	3.45e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FAM159A.wgt.RDat	FAM159A	1	53099016	53135355	0.17703	rs6588431	 -2.97	rs11585316	 0.081678	 10.24	 0.37255	340	 24	enet	0.11	2.9e-34	 0.3693	7.12e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZYG11B.wgt.RDat	ZYG11B	1	53192126	53293014	0.12566	rs6588431	 -2.97	rs4926930	 0.204018	 16.71	 0.66154	401	 23	lasso	0.23	4.5e-75	 0.8197	4.12e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ECHDC2.wgt.RDat	ECHDC2	1	53361656	53392884	0.31582	rs6588431	 -2.97	rs11206043	 0.227628	-16.98	 1.02985	418	 10	lasso	0.33	3.5e-112	-0.8206	4.12e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PODN.wgt.RDat	PODN	1	53527854	53551174	0.01836	rs6588431	 -2.97	rs1320594	-0.000591	 -3.61	-0.65672	467	467	bslmm	0.0062	0.003	-1.0900	2.76e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CPT2.wgt.RDat	CPT2	1	53662101	53679869	0.06378	rs17371030	  2.44	rs11578832	 0.050102	 -8.07	 0.50649	463	  1	top1	0.05	5e-16	-0.5065	6.13e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.LRRC42.wgt.RDat	LRRC42	1	54411750	54433841	0.03541	rs6678619	 -3.09	rs6588499	 0.026075	  6.03	-1.05618	470	  1	top1	0.026	4.7e-09	-1.0562	2.91e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MRPL37.wgt.RDat	MRPL37	1	54649714	54691137	0.06867	rs6678619	 -3.09	rs4927071	 0.056220	 -8.50	 0.68421	490	  1	top1	0.056	8.1e-18	-0.6842	4.94e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TTC4.wgt.RDat	TTC4	1	55181495	55208330	0.09976	rs6677576	  3.20	rs3766415	 0.083015	 10.36	-0.53192	520	 18	lasso	0.098	2.2e-30	-0.3827	7.02e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PARS2.wgt.RDat	PARS2	1	55222571	55230187	0.05304	rs6677576	  3.20	rs1180959	 0.041936	  7.40	 0.28358	520	  1	top1	0.042	1.2e-13	 0.2836	7.77e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DHCR24.wgt.RDat	DHCR24	1	55315306	55352891	0.05715	rs6677576	  3.20	rs12081312	 0.061395	 -9.09	-0.21538	557	  1	top1	0.061	2.4e-19	 0.2154	8.29e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.USP24.wgt.RDat	USP24	1	55532032	55680786	0.13586	rs6677576	  3.20	rs17111584	 0.091838	-10.81	 1.84106	699	 23	enet	0.095	1.9e-29	-2.1528	3.13e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.OMA1.wgt.RDat	OMA1	1	58881056	59012474	0.15844	rs697589	  2.87	rs7537470	 0.131379	-12.92	-1.16832	621	621	bslmm	0.17	2.6e-53	 1.7204	8.54e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.JUN.wgt.RDat	JUN	1	59246465	59249785	0.07815	rs697589	  2.87	rs2716136	 0.082905	-10.59	-2.19697	536	  8	lasso	0.084	5.3e-26	 2.1119	3.47e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TM2D1.wgt.RDat	TM2D1	1	62146718	62191095	0.21318	rs6680526	  4.24	rs17312971	 0.164393	 14.56	-0.98684	477	 10	enet	0.17	8e-52	-1.0377	2.99e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DOCK7.wgt.RDat	DOCK7	1	62920399	63153969	0.05023	rs6680526	  4.24	rs11208004	 0.044817	 -7.85	-0.27143	635	  8	lasso	0.045	1.3e-14	 0.3384	7.35e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ITGB3BP.wgt.RDat	ITGB3BP	1	63906441	64059392	0.07958	rs11576729	 -4.63	rs217463	 0.076871	-10.02	-0.44444	584	 11	lasso	0.084	3.5e-26	-0.2014	8.40e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PGM1.wgt.RDat	PGM1	1	64058947	64125916	0.29131	rs11576729	 -4.63	rs2013012	 0.106542	-11.98	-3.63014	500	500	bslmm	0.21	3e-65	 2.0000	4.55e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.JAK1.wgt.RDat	JAK1	1	65298912	65432187	0.02153	rs10749750	  3.78	rs4916005	 0.005556	 -4.57	-0.93548	482	482	blup	0.0095	0.00031	 0.2695	7.88e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.LEPROT.wgt.RDat	LEPROT	1	65886270	65901690	0.39753	rs11208660	  4.59	rs1045895	 0.254055	-18.38	 1.67164	439	 52	enet	0.38	2e-133	-0.7826	4.34e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PDE4B.wgt.RDat	PDE4B	1	66258197	66840259	0.02936	rs11208660	  4.59	rs12128881	 0.003476	  3.77	 0.87719	828	828	bslmm	0.0079	0.00091	 2.0720	3.83e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CTH.wgt.RDat	CTH	1	70876901	70905534	0.04511	rs12123324	 -2.12	rs648743	 0.024732	 -6.50	 1.10769	433	  1	top1	0.025	1.2e-08	-1.1077	2.68e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FPGT.wgt.RDat	FPGT	1	74663922	74699770	0.04147	rs274576	 -3.38	rs11210443	 0.039526	  7.39	 1.31343	370	  1	top1	0.04	6e-13	 1.3134	1.89e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CRYZ.wgt.RDat	CRYZ	1	75171170	75199092	0.65796	rs11162567	  3.83	rs525487	 0.340683	 21.40	 0.57534	382	 67	enet	0.56	3.4e-225	 0.5443	5.86e-01
